playlist,track_id,track_name,artist,album,duration_ms,release_date,popularity
main character(ﾟзﾟ),3W7KHojYGgYaoX9ogKO9hU,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,I.,286293,2012-07-21,0
main character(ﾟзﾟ),0u7Shj9zotYlZR1HTV04CX,wildflower,yung kai,wildflower,175243,2024-04-26,0
main character(ﾟзﾟ),5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,MILLION DOLLAR BABY,155151,2024-04-26,0
main character(ﾟзﾟ),7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,180386,2017-07-21,0
main character(ﾟзﾟ),6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,French Exit,213920,2014-06-05,0
main character(ﾟзﾟ),0SpkyS1Q4MD8GaVcP5YjT4,Sunsetz,Cigarettes After Sex,Cigarettes After Sex,215150,2017-06-09,0
main character(ﾟзﾟ),0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,290616,2017-06-09,0
main character(ﾟзﾟ),1FWsomP9StpCcXNWmJk8Cl,K.,Cigarettes After Sex,Cigarettes After Sex,320030,2017-06-09,0
main character(ﾟзﾟ),0yyyapBjZ9Ek1vcpp3e9bj,Everybody's Watching Me (Uh Oh),The Neighbourhood,I Love You.,238026,2013-04-22,0
main character(ﾟзﾟ),4oHQ8n9OKQ3599e8noCrDX,I Think They Call This Love,Elliot James Reay,I Think They Call This Love,193573,2024-07-17,0
main character(ﾟзﾟ),68qeaZhtMZ6abrJCYt6nQn,RATHER LIE (with The Weeknd),Playboi Carti,MUSIC,209680,2025-03-14,0
main character(ﾟзﾟ),2v0AG62ZHtD3I4YmTb3WYM,Niagara Falls,The Weeknd,Hurry Up Tomorrow,277274,2025-01-31,0
main character(ﾟзﾟ),1oAwsWBovWRIp7qLMGPIet,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,290146,2017-06-09,0
main character(ﾟзﾟ),42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,UTOPIA,191700,2023-07-28,0
main character(ﾟзﾟ),2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,Starboy,260253,2016-11-24,0
main character(ﾟзﾟ),51NFxnQvaosfDDutk0tams,bellyache,Billie Eilish,Bellyache,179172,2017-02-24,0
main character(ﾟзﾟ),7vS3Y0IKjde7Xg85LWIEdP,Problem,Ariana Grande,My Everything (Deluxe),193920,2014-08-22,0
main character(ﾟзﾟ),7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,220734,2010-05-11,0
main character(ﾟзﾟ),3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,Shower,206166,2014-04-23,0
main character(ﾟзﾟ),3NxWJWftvkstyxvb1pZlFo,Teeth,5 Seconds of Summer,CALM,205502,2020-03-27,0
main character(ﾟзﾟ),0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),294573,2009-11-05,0
main character(ﾟзﾟ),3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,Confident,214739,2015-01-01,0
main character(ﾟзﾟ),7LQKuOaqJrNgVIGLFnfvdn,Million Dollar Man,Lana Del Rey,Born To Die - The Paradise Edition,231573,2012-01-01,0
main character(ﾟзﾟ),1De425SCFJULIHbcmeebUw,LET THE WORLD BURN,Chris Grey,LET THE WORLD BURN,163290,2024-03-08,0
main character(ﾟзﾟ),1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,So Good,200646,2017-03-17,0
main character(ﾟзﾟ),55lijDD6OAjLFFUHU9tcDm,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,196795,2025-09-19,0
main character(ﾟзﾟ),0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),The Weeknd,Hurry Up Tomorrow,256000,2025-01-31,0
main character(ﾟзﾟ),6vDVu9IM9s8L8XMQ1c1Yti,bittersweet,Madison Beer,locket,202795,2026-01-16,0
main character(ﾟзﾟ),40ds3xedbMkWhszkGnZwxi,ART,Tyla,TYLA,148377,2024-03-22,0
main character(ﾟзﾟ),2R3GCnbZ5zThJ6fnMH3VeT,Just a Boy,DrINsaNE,Just a Boy,195920,2025-11-28,0
main character(ﾟзﾟ),5R9FQXymzyhxjAYAkdbq5Q,ACELERADA,sma$her,ACELERADA,61269,2025-06-27,0
main character(ﾟзﾟ),7uet4EaYP3MeJAZDGo2l9H,Prison For Life,,Olivia Rodrigo Unreleased ,145589,,0
main character(ﾟзﾟ),6qqrTXSdwiJaq8SO0X2lSe,Ordinary,Alex Warren,Ordinary,186964,2025-02-07,0
main character(ﾟзﾟ),2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,240400,2013-04-22,0
main character(ﾟзﾟ),45Z3m6yazmAi4jZuW0tzW0,Aperture,Harry Styles,Aperture,311733,2026-01-22,0
main character(ﾟзﾟ),0rzaRSujxA0bKyjJl6vHYq,Satellite,Harry Styles,Harry's House,218577,2022-05-20,0
main character(ﾟзﾟ),2IOFZdYYkFxEHVz1w34PoL,Cherry,Harry Styles,Fine Line,259180,2019-12-13,0
main character(ﾟзﾟ),1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,Harry Styles,Harry's House,191638,2022-05-20,0
main character(ﾟзﾟ),6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",Harry Styles,Fine Line,221836,2019-12-13,0
main character(ﾟзﾟ),5Lbsc65org0b85kNsPkluY,Only Angel,Harry Styles,Harry Styles,291081,2017-05-12,0
main character(ﾟзﾟ),35TyJIMR3xRouUuo2sjS6v,Cinema,Harry Styles,Harry's House,243507,2022-05-20,0
main character(ﾟзﾟ),33bURv895AN4FkBvgFo2dx,Woman,Harry Styles,Harry Styles,278800,2017-05-12,0
main character(ﾟзﾟ),6SQLk9HSNketfgs2AyIiMs,She,Harry Styles,Fine Line,362652,2019-12-13,0
main character(ﾟзﾟ),5BZsQlgw21vDOAjoqkNgKb,DAISIES,Justin Bieber,SWAG,176453,2025-07-11,0
main character(ﾟзﾟ),3JsydWaf2Ev4ehaLUjj3SY,Confident,Justin Bieber,Journals,248133,2014-05-13,0
main character(ﾟзﾟ),6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,Justin Bieber,Believe,227986,2012-01-01,0
main character(ﾟзﾟ),6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,Justice,153190,2021-03-19,0
main character(ﾟзﾟ),5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),141805,2021-07-09,0
main character(ﾟзﾟ),4u4NyuceXP7Uzh7XFJKCr1,Hold On,Justin Bieber,Hold On,170813,2021-03-05,0
main character(ﾟзﾟ),3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,2U (feat. Justin Bieber),194896,2017-06-09,0
main character(ﾟзﾟ),69ghzc538EQSVon2Gm3wrr,One Less Lonely Girl,Justin Bieber,My World,229106,2009-01-01,0
main character(ﾟзﾟ),3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),219946,2019-05-10,0
main character(ﾟзﾟ),5cfsQZEFf1IpQr8F9vI9le,BUTTERFLIES,Justin Bieber,SWAG,193525,2025-07-11,0
main character(ﾟзﾟ),3WQ5w7ruC3c861lHXF9Gs2,SWAG,Justin Bieber,SWAG,150239,2025-07-11,0
main character(ﾟзﾟ),6AX3i1TluzbvpJpKrY7NoD,SWEET SPOT,Justin Bieber,SWAG,185213,2025-07-11,0
main character(ﾟзﾟ),1j8TmNa6vaFAEAws43kP0Q,THINGS YOU DO,Justin Bieber,SWAG,108386,2025-07-11,0
main character(ﾟзﾟ),29iva9idM6rFCPUlu7Rhxl,YUKON,Justin Bieber,SWAG,163866,2025-07-11,0
main character(ﾟзﾟ),7tZlvvEpX3FEFoYsOI55FB,THERAPY SESSION,Justin Bieber,SWAG,78840,2025-07-11,0
main character(ﾟзﾟ),63mdJr3NMY3wReOkNE6c6W,People You Know,Selena Gomez,Rare,194900,2020-01-10,0
main character(ﾟзﾟ),1E70pcxXiSQLtxdowVXkbM,Sunset Blvd,Selena Gomez,I Said I Love You First,167584,2025-03-19,0
main character(ﾟзﾟ),2Zsu3D13bxZvHKzorznsK6,Scared Of Loving You,Selena Gomez,I Said I Love You First,110221,2025-03-21,0
main character(ﾟзﾟ),0XER3HPMx223xWaAgNKp4Y,My Mind & Me,Selena Gomez,My Mind & Me,147597,2022-11-03,0
main character(ﾟзﾟ),54PbBpquVfhfrwRwvjSXbI,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Nine Track Mind (Special Edition),217706,2015-11-05,0
main character(ﾟзﾟ),4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",212500,2018-09-28,0
main character(ﾟзﾟ),4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",Olivia Rodrigo,SOUR,163586,2021-05-21,0
main character(ﾟзﾟ),6SRsiMl7w1USE4mFqrOhHC,brutal,Olivia Rodrigo,SOUR,143746,2021-05-21,0
main character(ﾟзﾟ),5JCoSi02qi3jJeHdZXMmR8,favorite crime,Olivia Rodrigo,SOUR,152666,2021-05-21,0
main character(ﾟзﾟ),7wTqEW5nrMhvyEhEyTnOMd,The Cut That Always Bleeds,Conan Gray,Kid Krow,231920,2020-03-20,0
main character(ﾟзﾟ),5UXJzLFdBn6u9FJTCnoHrH,Memories,Conan Gray,Superache,248818,2022-06-24,0
main character(ﾟзﾟ),6qGVKjUodwfWPg4ZzZiA6S,Vodka Cranberry,Conan Gray,Wishbone,245664,2025-08-14,0
main character(ﾟзﾟ),0kn2gu8Pd03DiYHzRvX2Xk,Wish You Were Sober,Conan Gray,Kid Krow,168880,2020-03-20,0
main character(ﾟзﾟ),3TFoEJe5zNuHZStRboWPxg,People Watching,Conan Gray,Superache,158536,2022-06-24,0
main character(ﾟзﾟ),7H5jHyfHk4sAYoS8J8f112,Caramel,Conan Gray,Wishbone,234228,2025-08-15,0
main character(ﾟзﾟ),3KknxobyltvsTh70pfVKUP,Nauseous,Conan Gray,Wishbone,223914,2025-08-15,0
main character(ﾟзﾟ),2z4Tbiid2ui55O5RHYw4uu,Heather (Lost Verse Version) [Live],Conan Gray,"Kid Krow, Decomposed (5 Year Anniversary)",239765,2025-03-20,0
main character(ﾟзﾟ),5wbg8kepMFoMzHOEuxiI0q,Close To You,Gracie Abrams,The Secret of Us,225973,2024-06-20,0
main character(ﾟзﾟ),5JiU3gLHz9AvUnrhXgOmos,Risk,Gracie Abrams,The Secret of Us,191586,2024-06-20,0
main character(ﾟзﾟ),5W4FHsvv4PwqC5gYzXyrLI,"I Love You, I'm Sorry",Gracie Abrams,The Secret of Us (Deluxe),157146,2024-10-18,0
main character(ﾟзﾟ),0hhzNPE68LWLfgZwdpxVdR,us. (feat. Taylor Swift),Gracie Abrams,The Secret of Us,242666,2024-06-21,0
main character(ﾟзﾟ),1OdvKyTexzm8ZEmdCxhGsX,Call Me When You Break Up (with Gracie Abrams),Selena Gomez,I Said I Love You First,126831,2025-03-19,0
main character(ﾟзﾟ),6WEXy56jM0Nl3bZHY9l7aH,Tough Love,Gracie Abrams,The Secret of Us,169146,2024-06-21,0
main character(ﾟзﾟ),4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,Born To Die - The Paradise Edition,285400,2012-01-01,0
main character(ﾟзﾟ),1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,339890,2023-03-24,0
main character(ﾟзﾟ),3taCbWWTilb7eNMsAzOBq4,Radio,Lana Del Rey,Born To Die - The Paradise Edition,214573,2012-01-01,0
main character(ﾟзﾟ),7qF0FfuzBFwMe1lNHkEDxW,"Take Me Home, Country Roads",Lana Del Rey,"Take Me Home, Country Roads",166676,2023-12-01,0
main character(ﾟзﾟ),7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,Beauty Behind The Madness,242253,2015-08-28,0
main character(ﾟзﾟ),5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,Ariana Grande,My Everything (Deluxe),236133,2014-08-22,0
main character(ﾟзﾟ),1QDxMdjfamgKvm4hNCvPG7,São Paulo (feat. Anitta),The Weeknd,Hurry Up Tomorrow,301623,2025-01-30,0
main character(ﾟзﾟ),22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,213520,2015-08-28,0
main character(ﾟзﾟ),2p8IUWQDrpjuFltbdgLOag,After Hours,The Weeknd,After Hours,361026,2020-03-20,0
main character(ﾟзﾟ),2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",252226,2014-12-23,0
main character(ﾟзﾟ),37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,Starboy,218880,2016-11-25,0
main character(ﾟзﾟ),4PhsKqMdgMEUSstTDAmMpg,Often,The Weeknd,Beauty Behind The Madness,249040,2015-08-28,0
main character(ﾟзﾟ),6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,After Hours,198266,2020-03-20,0
main character(ﾟзﾟ),6VwBbL8CzPiC4QV66ay7oR,Wicked Games,The Weeknd,Trilogy,323746,2012-11-13,0
main character(ﾟзﾟ),3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,261466,2024-05-17,0
main character(ﾟзﾟ),2uIX8YMNjGMD7441kqyyNU,ocean eyes,Billie Eilish,Ocean Eyes,200560,2016-11-18,0
main character(ﾟзﾟ),6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",222369,2023-07-13,0
main character(ﾟзﾟ),7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,HIT ME HARD AND SOFT,303440,2024-05-17,0
main character(ﾟзﾟ),43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",196077,2019-03-29,0
main character(ﾟзﾟ),3GYlZ7tbxLOxe6ewMNVTkw,TV,Billie Eilish,Guitar Songs,281380,2022-07-21,0
main character(ﾟзﾟ),7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,153000,2018-11-02,0
main character(ﾟзﾟ),2xql0pid3EUwW38AsywxhV,Reflections,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,244013,2018-11-02,0
main character(ﾟзﾟ),7brQHA2CgQpcMBiOlfiXYb,Afraid,The Neighbourhood,I Love You.,251186,2013-04-22,0
main character(ﾟзﾟ),6sGIMrtIzQjdzNndVxe397,So Easy (To Fall In Love),Olivia Dean,The Art of Loving,169000,2025-09-26,0
main character(ﾟзﾟ),0myRViRgmQ3J8izICXEAVO,I Thought I Saw Your Face Today,She & Him,Volume One,170333,2008-03-18,0
main character(ﾟзﾟ),1qbmS6ep2hbBRaEZFpn7BX,Man I Need,Olivia Dean,Man I Need,184000,2025-08-15,0
main character(ﾟзﾟ),2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),Kendrick Lamar,GNX,177598,2024-11-21,0
main character(ﾟзﾟ),27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,The Kid LAROI,F*CK LOVE (SAVAGE),161384,2020-11-06,0
main character(ﾟзﾟ),1musbempyJAw5gfSKZHXP9,Anxiety,Doechii,Anxiety,249302,2025-03-05,0
main character(ﾟзﾟ),3HMY0r2BAdpasXMY8rseR0,Too Sweet,Hozier,Unheard,251424,2024-03-22,0
main character(ﾟзﾟ),0EF1EE8zusg3Y869e56JFd,Nothing's New,Rio Romeo,Good God!,211000,2022-09-23,0
main character(ﾟзﾟ),05od2qm2MTSKCHxy1GBp5W,12 to 12,sombr,I Barely Know Her,242903,2025-08-22,0
main character(ﾟзﾟ),1dByUyyoRKL99fJJ6VCQzb,TIT FOR TAT,Tate McRae,SO CLOSE TO WHAT??? (deluxe),177208,2025-11-21,0
main character(ﾟзﾟ),43iIQbw5hx986dUEZbr3eN,From The Start,Laufey,Bewitched,169573,2023-09-08,0
main character(ﾟзﾟ),0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,206693,2016-11-18,0
main character(ﾟзﾟ),6WC5fhc9XMaCrUNKNjm9xE,Thumbs,Sabrina Carpenter,EVOLution,216466,2016-10-14,0
main character(ﾟзﾟ),0t1fdMrn7JOg9DDsT95bxt,we never dated,sombr,I Barely Know Her,196931,2025-08-22,0
main character(ﾟзﾟ),11mwFrKvLXCbcVGNxffGyP,Genie In a Bottle,Christina Aguilera,Christina Aguilera (Expanded Edition),217573,1999,0
main character(ﾟзﾟ),4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,"All I Want (From ""High School Musical: The Musical: The Series"")",177322,2019-11-27,0
main character(ﾟзﾟ),5Jh1i0no3vJ9u4deXkb4aV,so american,Olivia Rodrigo,GUTS (spilled),169717,2024-03-22,0
main character(ﾟзﾟ),2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,GUTS (spilled),192771,2024-03-22,0
main character(ﾟзﾟ),6W9l02gRsXVxzIuQC1oc1X,pretty isn’t pretty,Olivia Rodrigo,GUTS,199422,2023-09-08,0
main character(ﾟзﾟ),7fesNTgTEMEH0ye8MOgEDY,teenage dream,Olivia Rodrigo,GUTS,222358,2023-09-08,0
main character(ﾟзﾟ),3xClevycpBON8bkyxFbAna,Taste Back,Harry Styles,"Kiss All The Time. Disco, Occasionally.",221653,2026-03-06,0
main character(ﾟзﾟ),7gtG45ieyQzKtNKobfLd49,American Girls,Harry Styles,"Kiss All The Time. Disco, Occasionally.",213440,2026-03-06,0
main character(ﾟзﾟ),7hZhKh0NmmlUfoQkUkCflm,Never Be Like You,Flume,Skin,234909,2016-05-27,0
k obsessed💃,2oAmC0f5DWBDyXqsKO00ov,TRUE,YOARI,YOARI X MY DEMON,192240,2023-12-23,0
k obsessed💃,0f1dv8Dp9wZGkiYgkjIJnj,In my memory,SEULGI,Doctor Slump (Original Television Soundtrack) Pt.1,205133,2024-01-27,0
k obsessed💃,3jsYQw78lrxJA2ysnmOIf9,Some,BOL4,Red Diary Page.1,181373,2017-09-28,0
k obsessed💃,2O4Bb2WCkjlTPO827OnBMI,EASY,LE SSERAFIM,EASY,164545,2024-02-19,0
k obsessed💃,52CBUrIdyf8tbZaUY9iawE,After School,Weeekly,We play,205373,2021-03-17,0
k obsessed💃,3zhbXKFjUDw40pTYyCgt1Y,What is Love?,TWICE,Summer Nights,208240,2018-07-09,0
k obsessed💃,4Q9hOAbmZVZqu6wNJCbRnz,Ice Cream (with Selena Gomez),BLACKPINK,THE ALBUM,175813,2020-10-02,0
k obsessed💃,0BTaaKT4RMbs5M73tOHX5Y,Alcohol-Free,TWICE,Taste of Love,210573,2021-06-11,0
k obsessed💃,2ZMkjvuOQOD9HLplTDjbTA,XOXO,JEON SOMI,XOXO,207650,2021-10-29,0
k obsessed💃,21aOLk12MksET8AsbU0SI6,LO$ER=LO♡ER,TOMORROW X TOGETHER,The Chaos Chapter: FIGHT OR ESCAPE,199919,2021-08-17,0
k obsessed💃,0djkJ3iAARXRCbfbwwVc3o,Love wins all,IU,Love wins all,271080,2024-01-24,0
k obsessed💃,1c6kkrWnpy68eYDfBdxNtF,Shopper,IU,The Winning,215720,2024-02-20,0
k obsessed💃,5xrtzzzikpG3BLbo4q1Yul,LILAC,IU,IU 5th Album 'LILAC',214253,2021-03-25,0
k obsessed💃,5vLh2E2BqadttPtaylJno1,Love so Fine,Cha Eun-Woo,"True Beauty, Pt. 8 (Original Television Soundtrack)",189940,2021-02-03,0
k obsessed💃,1GMufNnkKAnPLnqKJ5HHxW,Lovesick Girls,BLACKPINK,THE ALBUM,192765,2020-10-02,0
k obsessed💃,61tqrU7wp1EnoJ5ajtYXMl,Ready For Love,BLACKPINK,BORN PINK,184677,2022-09-16,0
k obsessed💃,6NEoeBLQbOMw92qMeLfI40,WHISTLE,BLACKPINK,SQUARE ONE,211631,2016-08-08,0
k obsessed💃,3tP6QKbXvtrxiDI7QwKyUf,STAY,BLACKPINK,SQUARE TWO,230322,2016-11-01,0
k obsessed💃,7qmvLmX9tyaTiBAVNI6YEn,PLAYING WITH FIRE,BLACKPINK,SQUARE TWO,197288,2016-11-01,0
k obsessed💃,74X2u8JMVooG2QbjRxXwR8,Perfect Night,LE SSERAFIM,Perfect Night,159080,2023-10-27,0
k obsessed💃,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,LE SSERAFIM,ANTIFRAGILE,184444,2022-10-17,0
k obsessed💃,51vRumtqbkNW9wrKfESwfu,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,UNFORGIVEN,182148,2023-05-01,0
k obsessed💃,5sdQOyqq2IDhvmx2lHOpwd,Super Shy,NewJeans,NewJeans 'Super Shy',154666,2023-07-07,0
k obsessed💃,65FftemJ1DbbZ45DUfHJXE,OMG,NewJeans,NewJeans 'OMG',212253,2023-01-02,0
k obsessed💃,3r8RuvgbX9s7ammBn07D3W,Ditto,NewJeans,Ditto,185506,2022-12-19,0
k obsessed💃,6rdkCkjk6D12xRpdMXy0I2,New Jeans,NewJeans,NewJeans 'Super Shy',108986,2023-07-07,0
k obsessed💃,56v8WEnGzLByGsDAXDiv4d,ETA,NewJeans,NewJeans 2nd EP 'Get Up',151373,2023-07-21,0
k obsessed💃,11YovYUVkZdLyOFncbecWL,Our Night is more beautiful than your Day,NewJeans,NewJeans X MY DEMON,192411,2023-11-24,0
k obsessed💃,0a4MMyCrzT0En247IhqZbD,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',179026,2022-08-01,0
k obsessed💃,2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,NewJeans 1st EP 'New Jeans',180066,2022-08-01,0
k obsessed💃,2DwUdMJ5uxv20EhAildreg,Cookie,NewJeans,NewJeans 1st EP 'New Jeans',235562,2022-08-01,0
k obsessed💃,3c0CJ0DBgsGZ7I79lyx02Z,Like Ooh-Ahh,TWICE,The Story Begins,215080,2015-10-20,0
k obsessed💃,7lB4rxNVc7vm33ZSZXVRAQ,CHEER UP,TWICE,PAGE TWO,208853,2016-04-25,0
k obsessed💃,35zeFYXPWMfi3Gqjsbqt7E,Candy Pop,TWICE,Candy Pop,202010,2018-02-07,0
k obsessed💃,5NcLyVjUgG0yfwHgr5t81w,MOONLIGHT SUNRISE,TWICE,MOONLIGHT SUNRISE,180320,2023-01-20,0
k obsessed💃,63nSjT8bBXceEKN4DPfL01,SET ME FREE,TWICE,SET ME FREE (Remixes),181680,2023-03-17,0
k obsessed💃,0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,TOMORROW X TOGETHER,The Name Chapter: TEMPTATION,186570,2023-01-27,0
k obsessed💃,0XM1XnOYv8BkFPFVCU8ZjX,Do It Like That,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,145065,2023-10-13,0
k obsessed💃,2ecGP5xUE5126x6yHa7J6E,Can't You See Me?,TOMORROW X TOGETHER,The Dream Chapter: ETERNITY,201445,2020-05-18,0
k obsessed💃,3ObPkJQAgjAhTwYvDhPrAW,Blue Hour,TOMORROW X TOGETHER,minisode1 : Blue Hour,209105,2020-10-26,0
k obsessed💃,1C1UYQ1GiuYcxeiJ24q4TY,PS5,salem ilese,PS5,152214,2022-02-23,0
k obsessed💃,44tTqUi3xi7E28QLzHVdUA,Anti-Romantic,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,215188,2021-05-31,0
k obsessed💃,15Ocew2xtUZAtviIClOaPt,Magic,TOMORROW X TOGETHER,The Chaos Chapter: FIGHT OR ESCAPE,159749,2021-08-17,0
k obsessed💃,1exxGxUMlJWD1h9YcE9YZH,Opening Sequence,TOMORROW X TOGETHER,minisode 2: Thursday's Child,177976,2022-05-09,0
k obsessed💃,0f0SbtoKGe41cX5LzlnX6X,Tinnitus (Wanna be a rock),TOMORROW X TOGETHER,The Name Chapter: TEMPTATION,157261,2023-01-27,0
k obsessed💃,6uTPA1xlcsk6dbchB2dhzl,Back for More (with Anitta),TOMORROW X TOGETHER,Back for More (with Anitta),131037,2023-09-15,0
k obsessed💃,53H3sGmqiXWO4MwuZAJfyn,Devil by the Window,TOMORROW X TOGETHER,The Name Chapter: TEMPTATION,186471,2023-01-27,0
k obsessed💃,1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,202203,2021-05-31,0
k obsessed💃,1HsSIPLTQT354yJcQGfEY3,Good Boy Gone Bad,TOMORROW X TOGETHER,minisode 2: Thursday's Child,191038,2022-05-09,0
k obsessed💃,7mpdNiaQvygj2rHoxkzMfa,Bite Me,ENHYPEN,DARK BLOOD,157531,2023-05-22,0
k obsessed💃,2YmfV4lAjrAQvuggKCUX6m,Sweet Venom,ENHYPEN,ORANGE BLOOD,148753,2023-11-17,0
k obsessed💃,1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,ENHYPEN,BORDER : CARNIVAL,193260,2021-04-26,0
k obsessed💃,0UzymivvUH5s8z4PeWZJaK,FEVER,ENHYPEN,BORDER : CARNIVAL,172106,2021-04-26,0
k obsessed💃,5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,ENHYPEN,DIMENSION : ANSWER,184601,2022-01-10,0
k obsessed💃,6xXCn7H2Yl8SDD6jxo5SpN,You & Me,JENNIE,JENNIE Special Single [You & Me],179164,2023-10-06,0
k obsessed💃,5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,Drama - The 4th Mini Album,214973,2023-11-10,0
k obsessed💃,2WTHLEVjfefbGoW7F3dXIg,Girls,aespa,Girls - The 2nd Mini Album,240440,2022-07-08,0
k obsessed💃,3LCwQoTrdQgHsGJE5gGVqx,Step Back,GOT the beat,Step Back,228613,2022-01-03,0
k obsessed💃,1t2qYCAjUAoGfeFeoBlK51,Black Mamba,aespa,Black Mamba,174933,2020-11-17,0
k obsessed💃,6rVCUwfnuYTAsX4P9fIdIu,Dreams Come True,aespa,Dreams Come True - SM STATION,204933,2021-12-20,0
k obsessed💃,4uOBL4DDWWVx4RhYKlPbPC,Queencard,i-dle,I feel,161240,2023-05-15,0
k obsessed💃,0IGUXY4JbK18bu9oD4mPIm,TOMBOY,i-dle,I NEVER DIE,174386,2022-03-14,0
k obsessed💃,38MKW2tQHtyO8djIOKlEFF,Allergy,i-dle,I feel,162786,2023-05-15,0
k obsessed💃,6NnCWIWV740gP7DQ8kqdIE,Nxde,i-dle,I love,178453,2022-10-17,0
k obsessed💃,2DmRXiyn03tOqKgEJXlaiJ,Oh my god,i-dle,I trust,195866,2020-04-06,0
k obsessed💃,2ezKXygNO30pXyDQXkm6oD,LATATA,i-dle,I am,202772,2018-05-02,0
k obsessed💃,45OX2jjEw1l7lOFJfDP9fv,MONEY,LISA,LALISA,168227,2021-09-10,0
